"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NOR","EMPINDUS","SERV","THND_PER","Q","2018-Q3",2112.55,
"NOR","EMPINDUS","SERV","THND_PER","Q","2018-Q4",2120.974,
"NOR","EMPINDUS","SERV","THND_PER","Q","2019-Q1",2123.012,
"NOR","EMPINDUS","SERV","THND_PER","Q","2019-Q2",2125.226,
"NOR","EMPINDUS","SERV","THND_PER","Q","2019-Q3",2146.519,
"NOR","EMPINDUS","SERV","THND_PER","Q","2019-Q4",2140.443,
"NOR","EMPINDUS","SERV","THND_PER","Q","2020-Q1",2141.99,
"NOR","EMPINDUS","SERV","THND_PER","Q","2020-Q2",2111.764,
"NOR","EMPINDUS","SERV","THND_PER","Q","2020-Q3",2109.901,
"NOR","EMPINDUS","SERV","THND_PER","Q","2020-Q4",2116.246,"B"
"NOR","EMPINDUS","SERV","THND_PER","Q","2021-Q1",2139.931,
"NOR","EMPINDUS","SERV","THND_PER","Q","2021-Q2",2205.922,
"NOR","EMPINDUS","SERV","THND_PER","Q","2021-Q3",2225.252,
"NOR","EMPINDUS","SERV","THND_PER","Q","2021-Q4",2224.995,
"NOR","EMPINDUS","SERV","THND_PER","Q","2022-Q1",2235.137,
"NOR","EMPINDUS","SERV","THND_PER","Q","2022-Q2",2248.083,
"NOR","EMPINDUS","SERV","THND_PER","Q","2022-Q3",2256.533,
"NOR","EMPINDUS","SERV","THND_PER","Q","2022-Q4",2245.846,
"POL","EMPINDUS","AGR","THND_PER","Q","2000-Q1",2713.115,
"POL","EMPINDUS","AGR","THND_PER","Q","2000-Q2",2714.879,
"POL","EMPINDUS","AGR","THND_PER","Q","2000-Q3",2707.236,
"POL","EMPINDUS","AGR","THND_PER","Q","2000-Q4",2725.47,
"POL","EMPINDUS","AGR","THND_PER","Q","2001-Q1",2708.306,
"POL","EMPINDUS","AGR","THND_PER","Q","2001-Q2",2715.27,
"POL","EMPINDUS","AGR","THND_PER","Q","2001-Q3",2718.911,
"POL","EMPINDUS","AGR","THND_PER","Q","2001-Q4",2701.213,
"POL","EMPINDUS","AGR","THND_PER","Q","2002-Q1",2713.084,
"POL","EMPINDUS","AGR","THND_PER","Q","2002-Q2",2674.039,
"POL","EMPINDUS","AGR","THND_PER","Q","2002-Q3",2640.17,
"POL","EMPINDUS","AGR","THND_PER","Q","2002-Q4",2578.607,
"POL","EMPINDUS","AGR","THND_PER","Q","2003-Q1",2533.55,
"POL","EMPINDUS","AGR","THND_PER","Q","2003-Q2",2504.037,
"POL","EMPINDUS","AGR","THND_PER","Q","2003-Q3",2471.193,
"POL","EMPINDUS","AGR","THND_PER","Q","2003-Q4",2480.52,
"POL","EMPINDUS","AGR","THND_PER","Q","2004-Q1",2462.413,
"POL","EMPINDUS","AGR","THND_PER","Q","2004-Q2",2473.256,
"POL","EMPINDUS","AGR","THND_PER","Q","2004-Q3",2468.743,
"POL","EMPINDUS","AGR","THND_PER","Q","2004-Q4",2477.388,
"POL","EMPINDUS","AGR","THND_PER","Q","2005-Q1",2466.195,
"POL","EMPINDUS","AGR","THND_PER","Q","2005-Q2",2452.773,
"POL","EMPINDUS","AGR","THND_PER","Q","2005-Q3",2445.071,
"POL","EMPINDUS","AGR","THND_PER","Q","2005-Q4",2392.662,
"POL","EMPINDUS","AGR","THND_PER","Q","2006-Q1",2347.737,
"POL","EMPINDUS","AGR","THND_PER","Q","2006-Q2",2295.865,
"POL","EMPINDUS","AGR","THND_PER","Q","2006-Q3",2280.797,
"POL","EMPINDUS","AGR","THND_PER","Q","2006-Q4",2250.2,
"POL","EMPINDUS","AGR","THND_PER","Q","2007-Q1",2260.277,
"POL","EMPINDUS","AGR","THND_PER","Q","2007-Q2",2244.201,
"POL","EMPINDUS","AGR","THND_PER","Q","2007-Q3",2228.497,
"POL","EMPINDUS","AGR","THND_PER","Q","2007-Q4",2223.626,
"POL","EMPINDUS","AGR","THND_PER","Q","2008-Q1",2220.219,
"POL","EMPINDUS","AGR","THND_PER","Q","2008-Q2",2218.586,
"POL","EMPINDUS","AGR","THND_PER","Q","2008-Q3",2211.22,
"POL","EMPINDUS","AGR","THND_PER","Q","2008-Q4",2174.975,
"POL","EMPINDUS","AGR","THND_PER","Q","2009-Q1",2139.771,
"POL","EMPINDUS","AGR","THND_PER","Q","2009-Q2",2111.968,
"POL","EMPINDUS","AGR","THND_PER","Q","2009-Q3",2117.009,
"POL","EMPINDUS","AGR","THND_PER","Q","2009-Q4",2058.952,
"POL","EMPINDUS","AGR","THND_PER","Q","2010-Q1",2017.731,
"POL","EMPINDUS","AGR","THND_PER","Q","2010-Q2",2008.718,
"POL","EMPINDUS","AGR","THND_PER","Q","2010-Q3",2029.652,
"POL","EMPINDUS","AGR","THND_PER","Q","2010-Q4",2017.899,
"POL","EMPINDUS","AGR","THND_PER","Q","2011-Q1",2007.657,
"POL","EMPINDUS","AGR","THND_PER","Q","2011-Q2",2026.836,
"POL","EMPINDUS","AGR","THND_PER","Q","2011-Q3",2027.581,
"POL","EMPINDUS","AGR","THND_PER","Q","2011-Q4",1970.226,
"POL","EMPINDUS","AGR","THND_PER","Q","2012-Q1",1979.231,
"POL","EMPINDUS","AGR","THND_PER","Q","2012-Q2",1988.174,
"POL","EMPINDUS","AGR","THND_PER","Q","2012-Q3",1967.883,
"POL","EMPINDUS","AGR","THND_PER","Q","2012-Q4",1905.712,
"POL","EMPINDUS","AGR","THND_PER","Q","2013-Q1",1866.421,
"POL","EMPINDUS","AGR","THND_PER","Q","2013-Q2",1873.876,
"POL","EMPINDUS","AGR","THND_PER","Q","2013-Q3",1867.414,
"POL","EMPINDUS","AGR","THND_PER","Q","2013-Q4",1860.289,
"POL","EMPINDUS","AGR","THND_PER","Q","2014-Q1",1850.472,
"POL","EMPINDUS","AGR","THND_PER","Q","2014-Q2",1796.324,
"POL","EMPINDUS","AGR","THND_PER","Q","2014-Q3",1781.131,
"POL","EMPINDUS","AGR","THND_PER","Q","2014-Q4",1849.873,
"POL","EMPINDUS","AGR","THND_PER","Q","2015-Q1",1876.594,
"POL","EMPINDUS","AGR","THND_PER","Q","2015-Q2",1841.792,
"POL","EMPINDUS","AGR","THND_PER","Q","2015-Q3",1850.529,
"POL","EMPINDUS","AGR","THND_PER","Q","2015-Q4",1828.484,
"POL","EMPINDUS","AGR","THND_PER","Q","2016-Q1",1770.938,
"POL","EMPINDUS","AGR","THND_PER","Q","2016-Q2",1723.394,
"POL","EMPINDUS","AGR","THND_PER","Q","2016-Q3",1662.551,
"POL","EMPINDUS","AGR","THND_PER","Q","2016-Q4",1673.917,
"POL","EMPINDUS","AGR","THND_PER","Q","2017-Q1",1700.12,
"POL","EMPINDUS","AGR","THND_PER","Q","2017-Q2",1714.757,
"POL","EMPINDUS","AGR","THND_PER","Q","2017-Q3",1686.161,
"POL","EMPINDUS","AGR","THND_PER","Q","2017-Q4",1587.662,
"POL","EMPINDUS","AGR","THND_PER","Q","2018-Q1",1556.46,
"POL","EMPINDUS","AGR","THND_PER","Q","2018-Q2",1597.689,
"POL","EMPINDUS","AGR","THND_PER","Q","2018-Q3",1593.493,
"POL","EMPINDUS","AGR","THND_PER","Q","2018-Q4",1563.258,
"POL","EMPINDUS","AGR","THND_PER","Q","2019-Q1",1504.749,
"POL","EMPINDUS","AGR","THND_PER","Q","2019-Q2",1479.624,
"POL","EMPINDUS","AGR","THND_PER","Q","2019-Q3",1502.629,
"POL","EMPINDUS","AGR","THND_PER","Q","2019-Q4",1506.998,
"POL","EMPINDUS","AGR","THND_PER","Q","2020-Q1",1575.066,
"POL","EMPINDUS","AGR","THND_PER","Q","2020-Q2",1559.92,
"POL","EMPINDUS","AGR","THND_PER","Q","2020-Q3",1532.459,
"POL","EMPINDUS","AGR","THND_PER","Q","2020-Q4",1604.455,
"POL","EMPINDUS","AGR","THND_PER","Q","2021-Q1",1467.956,
"POL","EMPINDUS","AGR","THND_PER","Q","2021-Q2",1359.169,
"POL","EMPINDUS","AGR","THND_PER","Q","2021-Q3",1364.42,
"POL","EMPINDUS","AGR","THND_PER","Q","2021-Q4",1370.455,
"POL","EMPINDUS","AGR","THND_PER","Q","2022-Q1",1408.899,
"POL","EMPINDUS","AGR","THND_PER","Q","2022-Q2",1421.078,
"POL","EMPINDUS","AGR","THND_PER","Q","2022-Q3",1344.293,
"POL","EMPINDUS","AGR","THND_PER","Q","2022-Q4",1326.83,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2000-Q1",1029.711,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2000-Q2",1040.01,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2000-Q3",1024.681,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2000-Q4",1003.199,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2001-Q1",1002.011,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2001-Q2",968.0524,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2001-Q3",942.7438,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2001-Q4",919.0928,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2002-Q1",885.1217,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2002-Q2",854.1975,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2002-Q3",839.1585,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2002-Q4",827.5222,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2003-Q1",817.6748,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2003-Q2",807.6896,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2003-Q3",798.0617,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2003-Q4",790.3739,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2004-Q1",779.0983,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2004-Q2",783.8486,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2004-Q3",788.7204,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2004-Q4",800.9326,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2005-Q1",819.3193,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2005-Q2",829.9001,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2005-Q3",847.998,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2005-Q4",873.6826,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2006-Q1",883.0725,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2006-Q2",911.2181,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2006-Q3",946.6147,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2006-Q4",958.8947,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2007-Q1",986.8588,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2007-Q2",1035.859,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2007-Q3",1069.146,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2007-Q4",1123.436,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2008-Q1",1192.522,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2008-Q2",1205.746,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2008-Q3",1253.748,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2008-Q4",1283.984,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2009-Q1",1337.049,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2009-Q2",1334.844,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2009-Q3",1294.977,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2009-Q4",1264.93,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2010-Q1",1251.435,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2010-Q2",1252.785,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2010-Q3",1255.792,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2010-Q4",1266.887,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2011-Q1",1275.679,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2011-Q2",1268.586,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2011-Q3",1274.274,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2011-Q4",1296.861,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2012-Q1",1270.7,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2012-Q2",1251.769,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2012-Q3",1261.848,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2012-Q4",1228.683,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2013-Q1",1202.861,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2013-Q2",1199.281,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2013-Q3",1173.774,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2013-Q4",1161.884,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2014-Q1",1175.033,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2014-Q2",1197.396,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2014-Q3",1193.828,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2014-Q4",1179.944,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2015-Q1",1195.89,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2015-Q2",1181.885,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2015-Q3",1219.166,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2015-Q4",1229.66,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2016-Q1",1222.251,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2016-Q2",1226.153,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2016-Q3",1214.696,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2016-Q4",1228.8,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2017-Q1",1236.393,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2017-Q2",1220.905,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2017-Q3",1219.563,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2017-Q4",1213.639,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2018-Q1",1220.75,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2018-Q2",1252.223,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2018-Q3",1237.417,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2018-Q4",1265.01,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2019-Q1",1274.352,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2019-Q2",1270.977,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2019-Q3",1327.251,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2019-Q4",1349.62,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2020-Q1",1333.191,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2020-Q2",1315.247,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2020-Q3",1338.635,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2020-Q4",1332.328,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2021-Q1",1332.199,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2021-Q2",1342.145,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2021-Q3",1308.78,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2021-Q4",1347.176,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2022-Q1",1359.376,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2022-Q2",1346.181,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2022-Q3",1312.77,
"POL","EMPINDUS","CONSTR","THND_PER","Q","2022-Q4",1243.473,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2000-Q1",4486.271,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2000-Q2",4488.71,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2000-Q3",4478.767,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2000-Q4",4470.252,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2001-Q1",4460.082,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2001-Q2",4386.808,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2001-Q3",4293.042,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2001-Q4",4185.469,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2002-Q1",4059.055,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2002-Q2",3966.421,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2002-Q3",3878.434,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2002-Q4",3884.19,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2003-Q1",3848.102,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2003-Q2",3897.634,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2003-Q3",3912.791,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2003-Q4",3910.473,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2004-Q1",3928.984,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2004-Q2",3956.801,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2004-Q3",3989.473,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2004-Q4",4028.043,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2005-Q1",4072.425,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2005-Q2",4116.185,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2005-Q3",4124.022,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2005-Q4",4195.768,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2006-Q1",4248.936,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2006-Q2",4340.468,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2006-Q3",4420.407,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2006-Q4",4485.289,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2007-Q1",4531.769,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2007-Q2",4644.146,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2007-Q3",4722.519,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2007-Q4",4826.766,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2008-Q1",4983.427,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2008-Q2",4999.322,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2008-Q3",5087.417,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2008-Q4",5073.934,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2009-Q1",5092.595,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2009-Q2",4976.198,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2009-Q3",4872.668,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2009-Q4",4795.238,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2010-Q1",4686.918,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2010-Q2",4690.203,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2010-Q3",4663.166,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2010-Q4",4701.813,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2011-Q1",4748.3,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2011-Q2",4768.606,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2011-Q3",4767.861,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2011-Q4",4802.333,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2012-Q1",4752.553,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2012-Q2",4737.398,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2012-Q3",4733.129,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2012-Q4",4736.621,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2013-Q1",4711.56,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2013-Q2",4755.588,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2013-Q3",4769.361,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2013-Q4",4771.391,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2014-Q1",4803.579,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2014-Q2",4833.983,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2014-Q3",4858.344,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2014-Q4",4848.594,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2015-Q1",4868.659,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2015-Q2",4855.601,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2015-Q3",4900.837,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2015-Q4",4960.103,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2016-Q1",4996.453,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2016-Q2",5068.674,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2016-Q3",5084.629,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2016-Q4",5146.844,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2017-Q1",5167.937,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2017-Q2",5189.063,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2017-Q3",5187.38,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2017-Q4",5177.02,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2018-Q1",5202.353,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2018-Q2",5208.033,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2018-Q3",5218.681,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2018-Q4",5246.434,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2019-Q1",5257.913,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2019-Q2",5244.487,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2019-Q3",5273.598,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2019-Q4",5265.202,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2020-Q1",5215.473,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2020-Q2",5178.666,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2020-Q3",5176.009,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2020-Q4",5147.052,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2021-Q1",5133.587,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2021-Q2",5114.865,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2021-Q3",5108.71,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2021-Q4",5128.238,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2022-Q1",5180.623,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2022-Q2",5161.764,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2022-Q3",5128.214,
"POL","EMPINDUS","INDUSCONSTR","THND_PER","Q","2022-Q4",5080.799,
"POL","EMPINDUS","MFG","THND_PER","Q","2000-Q1",2904.495,
"POL","EMPINDUS","MFG","THND_PER","Q","2000-Q2",2888.911,
"POL","EMPINDUS","MFG","THND_PER","Q","2000-Q3",2906.73,
"POL","EMPINDUS","MFG","THND_PER","Q","2000-Q4",2902.864,
"POL","EMPINDUS","MFG","THND_PER","Q","2001-Q1",2904.479,
"POL","EMPINDUS","MFG","THND_PER","Q","2001-Q2",2869.484,
"POL","EMPINDUS","MFG","THND_PER","Q","2001-Q3",2810.762,
"POL","EMPINDUS","MFG","THND_PER","Q","2001-Q4",2736.774,
"POL","EMPINDUS","MFG","THND_PER","Q","2002-Q1",2647.362,
"POL","EMPINDUS","MFG","THND_PER","Q","2002-Q2",2593.063,
"POL","EMPINDUS","MFG","THND_PER","Q","2002-Q3",2513.607,
"POL","EMPINDUS","MFG","THND_PER","Q","2002-Q4",2546.067,
"POL","EMPINDUS","MFG","THND_PER","Q","2003-Q1",2524.887,
"POL","EMPINDUS","MFG","THND_PER","Q","2003-Q2",2584.341,
"POL","EMPINDUS","MFG","THND_PER","Q","2003-Q3",2622.006,
"POL","EMPINDUS","MFG","THND_PER","Q","2003-Q4",2636.967,
"POL","EMPINDUS","MFG","THND_PER","Q","2004-Q1",2689.179,
"POL","EMPINDUS","MFG","THND_PER","Q","2004-Q2",2724.394,
"POL","EMPINDUS","MFG","THND_PER","Q","2004-Q3",2762.287,
"POL","EMPINDUS","MFG","THND_PER","Q","2004-Q4",2780.441,
"POL","EMPINDUS","MFG","THND_PER","Q","2005-Q1",2805.731,
"POL","EMPINDUS","MFG","THND_PER","Q","2005-Q2",2828.267,
"POL","EMPINDUS","MFG","THND_PER","Q","2005-Q3",2824.395,
"POL","EMPINDUS","MFG","THND_PER","Q","2005-Q4",2866.907,
"POL","EMPINDUS","MFG","THND_PER","Q","2006-Q1",2907.38,
"POL","EMPINDUS","MFG","THND_PER","Q","2006-Q2",2967.845,
"POL","EMPINDUS","MFG","THND_PER","Q","2006-Q3",3013.377,
"POL","EMPINDUS","MFG","THND_PER","Q","2006-Q4",3064.999,
"POL","EMPINDUS","MFG","THND_PER","Q","2007-Q1",3093.977,
"POL","EMPINDUS","MFG","THND_PER","Q","2007-Q2",3157.493,
"POL","EMPINDUS","MFG","THND_PER","Q","2007-Q3",3177.013,
"POL","EMPINDUS","MFG","THND_PER","Q","2007-Q4",3218.017,
"POL","EMPINDUS","MFG","THND_PER","Q","2008-Q1",3247.646,
"POL","EMPINDUS","MFG","THND_PER","Q","2008-Q2",3229.435,
"POL","EMPINDUS","MFG","THND_PER","Q","2008-Q3",3241.422,
"POL","EMPINDUS","MFG","THND_PER","Q","2008-Q4",3194.498,
"POL","EMPINDUS","MFG","THND_PER","Q","2009-Q1",3084.2,
"POL","EMPINDUS","MFG","THND_PER","Q","2009-Q2",2991.5,
"POL","EMPINDUS","MFG","THND_PER","Q","2009-Q3",3096.7,
"POL","EMPINDUS","MFG","THND_PER","Q","2009-Q4",3063.9,
"POL","EMPINDUS","MFG","THND_PER","Q","2010-Q1",2872.5,
"POL","EMPINDUS","MFG","THND_PER","Q","2010-Q2",2856.5,
"POL","EMPINDUS","MFG","THND_PER","Q","2010-Q3",2874.8,
"POL","EMPINDUS","MFG","THND_PER","Q","2010-Q4",2900.1,
"POL","EMPINDUS","MFG","THND_PER","Q","2011-Q1",2925.6,
"POL","EMPINDUS","MFG","THND_PER","Q","2011-Q2",2931.2,
"POL","EMPINDUS","MFG","THND_PER","Q","2011-Q3",2905.6,
"POL","EMPINDUS","MFG","THND_PER","Q","2011-Q4",2915.6,
"POL","EMPINDUS","MFG","THND_PER","Q","2012-Q1",2879.2,
"POL","EMPINDUS","MFG","THND_PER","Q","2012-Q2",2885.9,
"POL","EMPINDUS","MFG","THND_PER","Q","2012-Q3",2910.5,
"POL","EMPINDUS","MFG","THND_PER","Q","2012-Q4",2947.6,
"POL","EMPINDUS","MFG","THND_PER","Q","2013-Q1",2864.5,
